,example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split,product_title,product_description,product_bullet_point,product_brand,product_color
493100,1462465,northface baby,74369,B07MRBNC1G,us,E,0,1,train,"The North Face Infant Thermoball Eco Bunting, TNF Blue, 6-12 Months",The North Face,"Three-piece, insulated, fixed hood Asymmetrical front zip Chin zip guard Sherpa lining throughout the body and hood Fold-over mitts at arm cuffs and booties at leg cuffs",The North Face,Tnf Blue
379733,1108884,jockey scrub top,56078,B07HRWV9KT,us,E,0,1,train,Jockey Scrubs Women's Top 2206 Beach Glass XL,This classic v-neck women's scrub top is a customer favorite. A flattering v-neckline and ultra-light fabric provide style and comfort all day long. Vents along the side seam hem provide ease of movement. This scrub top features a signature zippered pocket at the front to keep your valuables secure.,"Sporty with a Feminine Touch: Jockey Scrubs are designed to make you feel good while you put in long hours. This scrub top comes with a side seam hem allowing for venting and easy, all-day movement. Unique v-neck styling and set-in sleeves are completed with a trendy topstitch design for an all-around flattering look. Style, Storage, & Security: This scrub top is optimally designed with ample storage to support your successful shift! The top is highlighted by two large, top loading patch pockets near the wearer’s waist on the front side of the top. Our signature angled right pocket will keep your cell phone or any other valuables safe with its secure nylon zipper. Everyday Comfort Guaranteed: Jockey continues to be the premier brand in healthcare, with guaranteed comfort in every style. This is why they’re called ""The Most Comfortable Scrubs You'll Ever Wear"". The fabric is the best tri-blend, multi-directional stretch fabric in the industry – designed not to fade, shrink, or pill over time. Just wash, dry, and wear! Fit-Friendly & Functional: This scrub top comes in a missy relaxed fit, so that you can enjoy a longer sleeve length than junior tops with a fuller silhouette that flatters. The top’s hemline typically falls at the hip or slightly below for that highly sought-after additional coverage in the back while you’re active throughout your day. This top is available in a length of 27”. Long-Standing Tradition of Excellence: Jockey is a third-generation, family-owned company with a history of designing top quality, innovative products in the fashion industry. We believe that success is achieved through hard work, mutual respect, and offering products with striking quality. That same attention to detail is on display with our medical and hospitality apparel. All Jockey scrubs are comfortable, fit-friendly, functional, and affordable!",Jockey,Beach Glass
394038,1156643,kitchen knife set,58578,B088D2VJS5,us,E,0,1,train,"Alltripal Kitchen Knife Set with Wooden Block, 16 Pieces Knives Set with Sharpener, Premium German Stainless Steel Knife Block Set with Japanese Designed Pom Handle, Kitchen Shear & 6 Steak Knives","★ Includes Everything You Need To Cut, Chop, Slice & Prep: Chef’s Knife: All-purpose knife that can be used for mincing, slicing, dicing, chopping vegetables and disjointing large cuts Bread Knife: Cut through bread loafs cleanly without crushing it Slicing Knife: The thin long blade can be used to cut thinner slices of meat, fruits and vegetables Santoku Knife: Small indentations on the knife prevents food from sticking on the knife Paring Knife: Works great for removing the seeds from a jalapeno, de-veining a shrimp, skinning and cutting small garnishes Boning Knife: Ideal for removing bones of poultry, meat, and fish Fruit Knife: Can be used for paring and cutting fruits Six Steak Knives: For those who love finer meats Three Accessories: Kitchen Shear: A multipurpose tool that can be used to crack nutcracker, open bottles, cut vegetables. Knife Sharpener: Helps to resharpen dull knives and extend the sharpness of your knives for years to come A Knife Block: Put all the knives in a safe place. All About Quality: Professional German stainless steel X50Cr15 with a thickness about 2mm, and the hardness of about HRC57 Won’t rust or corrode even after years of wash and use (But you can't put them in the dishwasher) High tempered so it can withstand hot and cold temperatures The super sharp blade won’t get blunt easily Most knives are sharpened at 17° to 20°, but our knife is sharpened to 16° angle for exceptional sharpness and cutting Japanese designed POM handle ensures maximum comfort.","★【Most Comprehensive Kitchen Knife Set】: Our 16-Piece kitchen knives set includes a chef knife, bread knife, slicing knife, santoku knife, boning knife, paring knife, fruit knife, 6 x steak knife, knife sharpener, kitchen shears and a wooden knife block to store them all. A set of knives to meet all your kitchen cutting needs. ★【Excellent Sharpness】: The edges of our kitchen knives are sharpened to 16° per side for a perfect cutting and chopping. Super sharp and efficient, these cooking knives will be able to cut through a paper! Cutting like a chef will add to your satisfaction and enjoyment of the kitchen experience. ★【Culinary Quality】: All the chef knives blades are forged from professional German stainless steel X50Cr15 with a hardness of about HRC57. This steel consists of 0.5% carbon and 15% chrome for adding the strength and durability of the blade, which makes sure they won’t easily break, rust or scratch. Ideal for everyday heavy-duty using in the kitchen and commercial environments.(But you can't put them in the dishwasher). ★【Better Grip & Less Fatigue】: The triple rivets of our POM handle reinforce the durability and wear resistance, and the ergonomic handles of our professional knives and kitchen scissors offer a comfortable and non-slip grip, even when your hands are wet. Wonderful Japanese designed handle minimizes hand fatigue and enhances cutting precision. ★【Storage Made Simple (And Beautiful)】: Our wooden block ergonomically engineered with angled slots, our kitchen knife block stores all your previous knives safely stored in one place, keeps your kitchen orderly and your knives easily accessible. And the non-skid feet make sure the wooden block stays stable.",Alltripal,Black
699658,2083817,underwear for men sexy,106745,B0987QWC71,us,E,0,1,train,"Ice Silk Elephant Nose Underwear for Men Bulge Underwears Quick Dry Pouch Shorts Silky Smooth Bulge Boxer Briefs (White,Medium)","Product information ? Season: Spring,Summer,Autumn,Winter ? Gender: Man ? Style: Sexy ? Fit: Fits ture to size ? Occasion: Various Occasion ? Fabric: Soft,comfortable,breathable, skin-friendly. ? How to wash: Hand wash Cold,Hang or Line Dry ? What you get: 1 piece lingerie For What You can buy for yourself or as a gift/birthday present for your lover. We hope it has been designed to make you look great. Who Are We We are a brand designed for men offering what style you want with highest qualities. We bring customers to a different outlook on life of fashion. Everyday Made Better!!!!!! We are focused on creating affordable, high-quality, and long-lasting everyday clothing you can rely on. Also we hope the relationship between you and your love gets better and better. Easy Care & World-Class Customer Services: If you have any further questions please feel free to contact us We'll reply to you in 24 hours. Good quality can Machine wash with like color cold, tumble dry low, do not bleach. We support a 30-day replacement return service that allows you to shop without a worry. Other Note : ? The actual color may be slightly different from the image caused by different brightness of various monitors and brightness. ? Please refer to the size chart listed below or let us know your weight and height in or lbs and inches. ? Fits may vary by styles, body types, and manufacturer. ? If you are in muscular shape, sturdy or plump shape,you'd better chooses 1 size larger than you usually wear.","【High Quality】: 👑Made with very stretchy and soft fabric that does not irritate skin, perfect for daily wear. The lingerie are soft to touch against the skin and smooth fitting. 【Special Design】: 👑This lingerie is a good choice to increase couple/lover's romantic moments, and it let your allure to be sexy,hot,enchanting and unstoppable. And to be glamorous and romantic. 【Oaccasions】: 👑Shiny Bottoms for Dancing, Raves, Party, Club, Festivals, Costumes.Suitable for Valentine's Day or Memorial day to increase desire. 【Great Gift】: 👑A perfect gift for yourself and a big surprise to spice up Valentines Days, Wedding Days, Honeymoon, Club, Private Day, Special Day, etc 【Washing Recommended】: 👑Hand Washing For Foam Pads, Washing Temperature Under 30 Degree Centigrade, Do Not Bleach, Hang Dry In Shade.",Generic,White
223162,645856,decorative oil bottle,32052,B075K3V3DT,us,E,0,1,train,"17 OZ Glass Gourmet Oil Bottle with Lever Release Pourer,Set of 2","product name: 17 OZ Glass Gourmet Oil Bottle with Lever Release Pourer,Set of 2 Item Details: Comes 2 glass bottles with 2 stainless steel pourers for simple dispensing and minimal cleanup Each stainless steel pourers comes with a lid and multi-layer silicone rings to prevent liquid from oxidation Printed with colorful, exclusive designs A beautiful landscape of your kitchen. Durable unique glass equipped with BPA free stainless steel stopper. Dishwasher safe for convenient and easy cleaning This oil and vinegar cruet bottle set is an absolute must have for your kitchen and excellent addition to your table setting. 2-Piece set is frequently used for infused oils, vinaigrettes, salad dressings, flavored vinegars, and more. The non-drip spout stoppers give you total control over the pour and enables you to dispense just the right amount, without spills, drips, or accidents.","Clear Glass bottle,Painted with colorful, exclusive designs,Excellent addition to your kitchen Stainless steel spout pourer with a lid for easy dispensing and keeps spills to a minimal The non-drip spout stoppers give you total control over the pour and enables you to dispense just the right amount, without spills, drips, or accidents Set of 2,each holds 17 oz. A beautiful landscape of your kitchen. customer service within a 24 hour time support",Topadorn,17 Oz.
436807,1284328,makeup brush bag without brushes,65117,B08C9XQKRJ,us,E,0,1,train,"Relavel Makeup Bag, Makeup Organizer Bag Travel Train Case, Portable Cosmetic Artist Storage Bag, with Adjustable Dividers for Makeup Case, Cosmetics Makeup Brushes Storage Bag(Pink)",,"High-quality materials: The exterior of this cosmetic case is high-quality PU leather, and the inner lining is wear-resistant nylon, which can protect the cosmetics inside. The durable metal zipper can make the switch smoother and not easy to damage. (Note: Does not include cosmetic accessories) Adjustable compartments: This cosmetic bag has six partitions, each of which can be easily inserted or taken out. You can adjust it according to the size or quantity of the cosmetics to make your cosmetics more tidy and orderly. Ample storage space: This cosmetic bag has enough space to store your cosmetics and cosmetic accessories, such as lipstick, lip gloss, makeup brush, eye shadow, makeup palette, hair brush, skin care products, nail polish, nail tools, wash Hair water, etc. Convenient to carry: The interior with waterproof, shockproof, wear-resistant and splash-proof interior can well protect the cosmetics inside. The cosmetic case is small, so it can fit well in the suitcase or be carried by hand, and it will not be very tired. Multifunctional cosmetic bag: This cosmetic bag can store not only your cosmetics, but also jewelry, electronic accessories, cameras, essential oils, toiletries, razors, valuables, etc. You can put what you want.",Relavel,pink
436822,1284347,makeup brush bag without brushes,65117,B01FU5CPO8,us,E,0,1,train,Relavel Makeup Brush Rolling Case Makeup Brush Bag Pouch Holder Cosmetic Bag Organizer Travel Portable Cosmetics Brushes Black Leather Case with Small Clear Bag,"Scrolling Design The unique rolling opening and closing method makes it more convenient to take the makeup brush. 15 Makeup Brush Slots With 15 cosmetic brush slots, it can hold 15 cosmetic brushes of different models. Make you more orderly storing makeup brushes. TPU Brush Cover Transparent waterproof TPU brush cover, easy to clean, better protect makeup brush, prevent makeup brush from getting dirty. Waterproof Fabric Both the outer shell and the lining are made of waterproof material, which makes it easier for you to clean and use. Easy to Carry Light weight and small size, it can be easily carried anywhere. Bring a Small Makeup Bag This makeup brush bag comes with a small makeup bag, you can put some small cosmetics.","Unique Roll-Up Design: This makeup brush bag has a unique rolling and folding design, which makes the brush bag easier to open and close, allowing you to easily hold and put the makeup brush, making it more convenient for you to make up. Orderly Storage: This makeup brush bag can organize makeup brushes neatly and orderly, and easily get what you want. No collision damage, No mess. It can hold 15 different types of makeup brushes, very suitable for storing daily cosmetics. (Brushes Not Included ) Quality Material: The exterior of this makeup brush bag is made of PU leather fabric, which is waterproof and easy to clean. The brush cover and lining are made of PTU transparent material, which is easy to clean and can better protect the makeup brush. The transparent material allows you to see all the makeup brushes and is easy to access. Built-in A Small Clear Bag: This makeup brush bag built-in a small bag inside, you can put some small cosmetics, like: small makeup brush, lipstick, mascara, shadow, eyebrow pencil and so on. This bag has a unique long strap design and classic black leather appearance, giving you a unique fashion experience. Good-looking, it is the best gift for friends, lovers and family. Compact and Lightweight: Small and lightweight, it can fit in handbags and suitcases. You can easily take it anywhere. It is the best makeup brush bag for business trips and travel.",Relavel,Black
263638,778149,external gaming hard drive,38769,B0813PXPZZ,us,E,0,1,train,"Avolusion HDDGear Pro 2TB (2000GB) 7200RPM 64MB Cache USB 3.0 External Gaming Hard Drive (for Xbox ONE X/S, Pre-Formatted) - 2 Year Warranty","Avolusion HDDGear HDDGU3 Pro 2TB (2-Terabyte) External Gaming Hard Drive is the value hard drive upgrade kit provides the best and easy solution to expand your game console storage capacity instantly! Plug and Play USB 3.0 interface providing a perfect portable storage solution for you to store & backup your game data, music, picture, video and more! Avolusion HDDGear Pro External Gaming Hard Drive designed to work with your game console perfectly! It comes with silent fan-less design to keep your External Gaming Hard Drive operate quietly! Avolusion HDDGear HDDGU3 Pro External Gaming Hard Drive Upgrade Kit features high-quality construction, advanced external interface technology, durable chassis and state-of-the-art industrial design, assured to provide you with years of reliable performance. Features: UPC: 850006876617 Model: HDDGU3-PRO-2TB-XBOX Built-in 2TB Capacity Hard Drive Compatible with XBOX ONE X, S, Original Game Console Pre-Formatted Expand your game console hard drive storage instantly! Add extra storage to your game console without opening up the case Specification: Interface: USB 3.0 Built-In Capacity : 2TB Material: Plastic/PVC USB Data Speed: 5.0 Gbit/s Support Platform: Microsoft XBOX ONE X, S, Original Color: Black Dimension: 8.15""(L) x 5.0""(W) x 1.25""(H) Power Input: 100V ~ 240V (50-60Hz 0.8A) Power Output: 12V 2.0A Package Contents: Avolusion HDDGear PRO 2TB External Gaming Storage (HDDGU3-PRO-2TB-XBOX) Certified USB 3.0 Cable Power Adapter User Manual 2 Years Warranty","Built-in 2TB Capacity Hard Drive (HDD Storage for Game Console) Compatible with XBOX ONE X, S, Orginal Game Console Game Console File System Pre-Formatted, Expand Game Console hard drive storage instantly! Add extra storage to your game console without opening up the case 2 Years Warranty from Reseller",Avolusion,Black
617347,1827285,silk pillowcase,93352,B097GLWV6R,us,E,0,1,train,"Real Silk Pillowcase 25 Momme Queen Size, Anvo 100% Pure Mulberry Silk Pillow Case 6A Grade for Hair and Skin with Hidden Zipper, 1PC White","WHY CHOOSE THIS SILK PILLOWCASE? 💓MILLIONS+ HAPPY CUSTOMERS. 💓6A Grade 100% Pure Natural Mulberry Silk, both side 25 momme, 900 thread count. 💓OEKO-TEX Standard 100 Certified. 💓Hypoallergenic, breathable, comfortable, smooth, soft, cool. 💓Moisture keeping and facial wrinkle reducing. 💓Benefits for your hair and skin. 💓Natural temperature regulator. 💓Luxurious and durable 💓Hidden zipper and invisible stitching What You Will Get: 1 X Silk Pillowcase BENEFITS OF SILK PILLOWCASES 1. Silk pillowcases help you reduce facial wrinkles and dryness, since 100% natural mulberry silk features a much gentler and smoother texture, there is far less friction between the pillow and your hair. 2. Silk pillowcases are beneficial for your skin as well, they won’t absorb the natural moisture (or your beloved nighttime moisturizer) from your face. The softer silk pillowcases texture could cause less friction on the face, which means it’s less likely to cause fine lines, wrinkles and those annoying creases you see in the morning. INSTRUCTIONS FOR WASHING AND CARE 💡Hand wash gently in cold water or lukewarm water with mild detergent. Backside washing and dry recommended. 💡Machine wash in cold, gentle cycle or silk mode below 30℃ with mesh protective bags. 💡Wash separately from other items to avoid color mixing. Lay fat at a shady place and air dry. 💡Do not bleach and do not tumble dry. Do not twist or wring, Hang dry.Do not dry in direct sunlight. 💡Ironing is not recommended. If you must, only iron the inside of the silk pillowcase with the suitable temperature only. 🎁GREAT GIFTS FOR FAMILIES AND FRIENDS 1. Great gift choices for mom, wife, grandma, girlfriend, sister or adult daughters and everyone you care. 2. We recommend buying 2 or more.</p","✅【100-Night Free Trial】: If you are searching for Real Silk Pillowcase, ANVO brand is amazing choice. If you are unsatisfied with your purchase for any reason, we are happy to accept returns or refund within 100 days ✅【 25 MOMME 100% PURE MULBERRY SILK PILLOWCASE】- Anvo real silk pillowcase is anti-aging and anti-wrinkle. We use 25momme Grade 6A 100% pure mulberry silk on Both Sides. Soft and breathable, healthy and eco-friendly, you’ll be shocked all the benefits of silk pillowcase. Hidden zipper silk pillowcase features invisible thread and stitching. ✅【 SILK PILLOWCASE FOR YOUR HAIR AND SKIN】- Do you wake up tired, with dry skin and damaged hair? It might be time to get an organic silk pillowcase! It can reduce friction between your pillowcase and skin by nearly 50% compared to cotton, and helps your skin retain more moisture overnight, leading to healthy hydrated skin. Your hair will thank you, too. Smooth silk pillowcase helps reduce frizz and bedhead. ✅【SECRET OF EFFORTLESS BEAUTY SLEEP】- Oeko-Tex Standard 100 Certified and recommended by many experts, celebrities, and dermatologists. Sleeping on Anvo mulberry silk pillowcase can reduce tension and stress, naturally regulate temperature, so you can stay cool and cozy all night long. This helps you fall asleep and stay asleep. ✅【MULTI SIZES AND DURABLE COLORS】- : QUEEN 20x30 Inches (50X75cm) fits most QUEEN size pillows. KING 20x36 Inches (50x90cm) fits most KING size pillows. STANDARD size 20x26 Inches (50X66cm) fits most STANDARD pillow. Multiple colors and sizes to choose from. Exquisite craftsmanship of the stitching. Superior vibrant color, fade-resistant.",Anvo,White
602299,1786094,scrubs for women,91206,B07SPH9ZZ1,us,E,0,1,train,Adar Addition Go-Basic Scrub Set for Women - Slim V-Neck Scrub Top & Skinny Cargo Scrub Pants - A9200 - Black - L,"About Us: Adar has been in the Medical Uniforms industry since 1971. We have over 45 years of experience in providing top of the line Medical Uniforms to medical professionals all over the globe with a wide variety of fashionable, professional & high performance medical work wear. Our uniforms are known for their exceptional quality, comfort & stylish designs. Advanced Pocketing: Top: 2 Front Patch Pockets With Tech Storage Pants: 2 Cargo Pockets, 3 Front Pockets, 2 Back Pockets & Shear Sleeve Top Specifications: Contemporary Fit Side Vents For Further Ease In Movement Forward Shoulder & Back Yoke Seam For A Modern Fit CB Length is 25.5"" in Size S Pant Specifications: Skinny Fit With Tapered Leg, Mid Rise Flat Front Waistband With Drawstring & Elasticated Back Reinforced Seaming With Double Needle Topstitch Side Vents For Relaxed Hem Leg Opening is 7"" in Size S Leg Inseam Is 31"" Fabric Content: 4-Way Stretch Spandex 89% Polyester 11% Spandex Fabric Features: 4-Way Stretch Moisture Wicking Technology Wrinkle + Odor Resistant Easy Care Accurate Size Chart: Please refer to our images for an accurate size chart.","PROFESSIONAL: Our Addition Scrub Uniform Sets Are The Ideal Selection For Any Nurse, Dental Assistant, Medical Examiner, Med & Nursing Students, Doctors, EMT's, Hospital Workers And All Other Occupations In The Medical Field. Look Professional While Feeling Comfortable And Active! FIT & COMFORT: Offering A Contemporary Skinny Fit With A Soft Feel To Keep You Comfortable Without Sacrificing Style & Professionalism. Experience Unmatched Comfortability With Our 4-Way Stretch Fabric And Moisture Wicking Properties To Keep You Dry And Cool. DESIGN: This Slim V-Neck Top & Skinny Cargo Pants Set Brings The Ideal Balance Between A Appealing Modern Design & Unmatched Functionality To Suffice To Every Modern Nurse. Top Comes With A High Low Hemline, Forward Shoulder & Back Yoke For Modern Design. Pants Come With Mid-Rise Skinny Fit With Tapered Legs. FEATURES: This Set Comes Equipped With 2 Front Patch Pockets With Tech Storage On Your Top & 2 Cargo, 3 Front, 2 Back Pockets & A Shear Sleeve On Your Pants With Tech Storage Slots For Instrumentation. All Items In This Set Come With Moisture Wicking Technology. MATERIAL: All Of The Scrubs In Our Addition Collection Are Made From A 4-way Stretch Lightweight Fabric Offering You A Drapey & Comfortable Fit. Our Soft But Thick Fabric Will Feel Pleasant On Your Skin While Being Fit For The Toughest Work Environments.",Adar Uniforms,Black
180073,524558,chokers,25769,B07N1BKRXZ,us,E,0,1,train,BBTO 9 Pieces Women Girls Layered Choker Necklace Sliver Layered Pendant Choker Jewelry Set (Style 1),"9 Pieces women girls layered choker necklace sliver layered pendant choker jewelry set Proper size: Adjustable size for each piece, comes with 6 cm/ 2.4 inch extender chain, flexible and convenient, made of quality alloy sturdy material to make you wear comfortable. Wide applications: Match with suitable apparel for different occasion, great for many occasions like wedding, party, shopping and etc. Specifications: Material: alloy Color: sliver Necklace length: 30-40 cm/ 11.8-15.7 inch Extended chain: 6 cm/ 2.4 inch Quantity: 9 pieces Package includes: 9 x Choker necklaces Note: suitable for people over 14 years old","Different styles: package includes 9 pieces layered choker necklaces in 9 different styles, make you more attractive and charming, you can choose different styles to match with your outfits Durable material: layered pendant choker is made of alloy, durable and chic, each weight about only 5 g, and the length of necklace is about 30-40 cm/ 11.8-15.7 inch, the extend chain is approx. 6 cm/ 2.4 inch, convenient for you to adjust the length of the necklace Simple design: choker necklace is simple and stylish design, handmade chain, can be long time wearing, different styles match to different clothing well, like T-shirt, sweater, vest, dress and so on, making you look more elegant Great gift: layered choker necklaces are good workmanship, making you become the center of attention in any occasions, good gifts for women and girls for Valentine's Day, holiday, birthday, party, anniversary, prom, graduation, Christmas, Mother's Day and so on Stylish and exquisite: different styles providing you different choices for daily wearing, show your personality and style everyday, good accessories, you will get tons of compliments on multiple occasions",BBTO,Silver
532515,1578152,pink winter coat,80359,B07W7DDHJX,us,E,0,1,train,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket,"*We aim to provide the best products and service for you and make your life more convenient & brilliant. *To ensure what you received works in good condition, all the products we sell from manufacturing - stocking - packing - shipping have passed strict quality test. *All we want is to serve our customers well and make you feel surprised when you get the item. MOERDENG Women's Waterproof Windproof Rain Snow Jacket Hooded Fleece Ski Coat Product Features *Type: Ski Jacket/Rain Jacket *Shell: 100% Polyester *Lining: Soft Fleece Lining *Seams: Fully sealed *Waterproof: Yes. *Windproof: Yes. *Removable Hood: Yes. Insulated storm hood with zipper *Features: Quick Dry, Durable, Warm, Multi-pockets, Breathable *Size notes: Jacket offers a standard fit. Please choose by US size. Occasions Great insulated shell jackets for winter outdoor activities,such as skiing, skating, snowboarding, mountain/rock climbing, camping,snowmobiling, traveling, cycling, hiking or other outdoor adventure, an essential outdoor & travelling equipwoment. Garwoment Caring * Hand wash recomwomended. * Line dry in shade. * Do not tumble dry. * If there is a slight stain,it's easy to take a wet towel to wipe. Please feel free to contact us if you have any questions, we will reply you within 24 hours.","Waterproof Windproof Snow Ski Jacket, also can fights bad rainy or misty weather, Keep your body always dry and comfortable when you are outside. Adjustable cuffs help to seal and keep warm, and the inner wear-resistant soft shell is highly wind-resistant. Professional water repellent coated, fluff lining and durable fabric guarantees the best heat retention, Relaxed-fit style with quick-dry material. Multipurpose：Downhill Skiing, Snowboarding, Snowsports and other winter outdoor sports. Size notes: Jacket offers a standard fit. Please choose by US size.",MOERDENG,Pink
179143,520445,children should not use pool without adult supervision,25560,B099WTH5BR,us,E,0,1,train,"679 Warning Sign,No Lifeguard on Duty Sign Children Should Not Use Pool Without Adult Supervision,Tin Painting Wall Decor Traffic Sign Road Sign Business Sign 8x12 Inch Aluminum Metal Tin Sign","DIMENSIONS & MATERIALS Two sizes:8 x 12 inch,12 x 16 inch metal products. PRODUCT FEATURES 1. Rounded design, safe and reliable. 2. Lightweight, durable, environmentally friendly, recyclable. 3. 4 pre-drilled holes that can be easily mounted on pillars, fences or walls using nails or straps. WIDE PRODUCT-USE Suitable for indoor and outdoor scenes. Protect yourself and avoid accidents with our metal warning sign. Communicate instructions and safety warnings efficiently to others. Make sure your message or instruction catches the attention and is being seen as well as respected. Also available in different shapes and sizes, you will always find the perfect fit for you! SATISFACTORY SERVICE Excellent service, so you have no worries. Any questions can be contacted at any time, we will try our best to help you! Thank you for your choice! WARM TIPS Due to lighting problems, there may be some color difference.Thanks for understanding.","✔ HIGH QUALITY, LONG LASTING - We use only first-class materials to manufacture our signs. Made from 100% rust free strong aluminum, and will stay good as new even after many years of indoor or outdoor use. ✔ NO FADING - The graphics and wordings will withstand the elements and will not fade, no matter the sun, rain, or other extreme weather. ✔ PRE-DRILLED HOLES FOR EASY MOUNTING - All of our premium signs have 4 pre-drilled holes and can be easily mounted on every surface. No need for adhesive or special equipment! ✔ PERFECT SIZE - 8x12 Inch Metal Products. We have carefully designed this sign, considering every aspect. This unique size gives the ability for the wording to stand out and be easily understood without creating an aggressive environment! ✔ PROFESSIONAL GRAPHICS - Ideal for both home & yard use and for professional businesses, our signs are carefully designed to look sleek, authoritative, and easy to read.",679,Colour 2
182849,530994,chromebook case,26132,B08FZWZSSP,us,E,0,1,train,RUYIDAY 11 11.6 12 12.1 12.5 inch Laptop Carrying Bag Chromebook Case Notebook Ultrabook Bag Tablet Cover Neoprene Sleeve Fit Apple MacBook Air Samsung Acer HP DELL Lenovo Asus (Mermaid Scale),"Ultra-Portable Neoprene Carrying Protective Case Sleeve Briefcase Pouch Bag Tote with Handle Fits 11.6 12 12.1 12.2 Inch Netbook / Laptop FASHION STYLE PERFECT GIFT Personalize Your Laptop with its Own Unique Cover Style. Emphasizing intergration of the Aesthetics and Safety for your Laptop Computer at the Same Time in the Design. Features 1.11"" 11.6"" 12"" 12.1"" 12.5"" inch Laptop Carrying Bag Sleeve,Made of 5 mm Soft Neoprene Fabric,Protect Your Laptop from Scratching, Shock, Water and Dust; Flat can be used as a mouasepad; 2.Dimension: about 32 cm(12.6 inch) x 24 cm( 9.45 inch) X 2 cm(0.78 inch); Compatible with : Most 11.6""/ 12""/ 12.1"" 12.2"" inch Netbooks / Laptops / Notebooks 11.6"" inch Apple Macbook Air,Samsung Google 11.6"" Chromebook,Acer Aspire S7/Acer C7 Chromebook Tablet PC 3.Same Prints on Front and Back,Light and Comfortable, Double Zipper Design,Fully Protect Your Computer From being Scratched, Splashing Water, Extrusion and so on; 4.Slim and Lightweight,Waterproof,Super Soft Handle,Easy to Carry 5.Machine Washable,Can be Repeated cleaned , Easy to Dry. Never Fade 6.Great protect your tablet/laptop against from dirt, scratches or shock. Perfect bag not only for travel, business but also in the school. Beautiful Gift. Suitable to students and adult. Why Wait until Tomorrow? Order Your Brand New Neoprene Laptop Carrying Bag Now Before the Price Changes. Press ""ADD TO CART"" Now to Get it Rushed to Your Door Today!","SUPER SOFT NEOPRENE MATERIAL:Our RUYIDAY Laptop Carrying Sleeve Case Bag is Make of Soft Neoprene Material,Which is Lightweight and Comfortable,Waterproof Breathable,it Will Fully Protect Your Laptop Surface From Being Scratched, Scraping, Extrusion and So On DOUBLE ZIPPER DESIGN: Our RUYIDAY Laptop Carrying Sleeve Case Bag is Double Zipper Design,Fully Protect Your Computer,Same Images on Front and Back,Double Zipper Design Slides Smoothly and Allows Convenient Access to Your Laptop Computer MACHINE WASHABLE: Our RUYIDAY Laptop Carrying Sleeve Case Bag Can be Repeated Cleaned , Mashine Washable,Easy to Dry, Never Fade; It Maybe Has Some Ink Smell,Please Wash it and Air it Out For Several Days.Stylish & Fashional Design,Same Image on Both Sides,Fashion Your Life . the Color Will Never Fade,You Won't Find a Laptop Sleeve Case Bag More Suitable. LAPTOP SLEEVE CASE BAG DIMENSION: Our RUYIDAY Laptop Carrying Sleeve Case Bag About 32 cm(12.6 inch) x 24 cm( 9.45 inch) X 2 cm ;Compatible with : Most 11.6""/ 12""/ 12.1"" 12.2"" inch Netbooks / Laptops / Notebooks.Compatibility :Most Acer Chromebook 11¡± case, dell Inspiron 11¡± case, Samsung Chromebook case, HP 11¡±,Dell Chromebook , MacBook , Microsoft Surface Pro 12.3 and so on. SATISFACTION CUSTOMER SERVICE: Our RUYIDAY Laptop Carrying Sleeve Case Bag is Available in a Variety of Wonderful Patterns, The Bag Will Last Years, and If There's an Issue, Return or Replace, No Problems!",RUYIDAY,Mermaid Scale
